t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,u_1,u_2,u_3,u_4,comm_t,comm_id,comm_type
0.05463569007317854026,-0.009159824987495134713,-5.994430703254235659,1.322926588903219791,0.9093170752092831766,-0.2161749435315621637,-0.3555430317008464458,-3.773341759320736545e-18,-0.5525031571801395369,0.335929347941548051,0.8843274891301170504,-9.120201674214706955,-15,-4.804642023469831258e-16,-21.29985362711328278,12.95059738070178312,9.996967762698144355,7,7,7,7,0.00392272,1,1
0.05855840641428071425,-0.01149420041702694031,-5.993011371607525284,1.326481317487076872,0.8944538023145433003,-0.2323094479360086062,-0.3820794587133045095,-4.516854319866269386e-18,-0.6384746468451213408,0.3882011695400346962,0.9268990010870024054,-9.120201674214706955,-15,-5.238611349714942049e-16,-22.515453858134439,13.68969866484411568,8.23066591438217543,7,7,7,7,0.00392272,1,1
0.06248112275538288823,-0.0141749000636999245,-5.991381470180481728,1.330189206526492862,0.8785302250315367711,-0.2481685678243863435,-0.4081629606821520762,-4.735585291278297353e-18,-0.7290070591624220331,0.4432460934324974899,0.9623552105115709132,-9.120201674214706955,-15,-5.672580675960052839e-16,-23.62432455419676103,14.36390695675845919,6.370658976924334915,7,7,7,7,0.00392272,1,1
0.06640383909648506222,-0.01721898015821955383,-5.989530628555516323,1.334021646096456459,0.8615652195044017914,-0.2637335034617421248,-0.4337626176744345252,-5.356936652479821344e-18,-0.8236712452316521382,0.5008031913176151928,0.9903456936226838758,-9.120201674214706955,-15,-6.106550002205163629e-16,-24.62120935874208527,14.97002632098602781,4.42576390230704142,7,7,7,7,0.00392272,1,1
0.07032655543758724315,-0.02064177440655546453,-5.98744952363323879,1.337948720554655857,0.843578896408265666,-0.2789858038453344458,-0.4588480833172306483,-5.7988636973149087e-18,-0.9220184703917621016,0.5605996264882555646,1.010555416265494166,-9.120201674214706955,-15,-6.54051932845027442e-16,-25.5013827595913547,15.50518358258768004,2.405200035973030115,7,7,7,7,0.00392272,1,1
0.07424927177868942407,-0.02445682130389590855,-5.985129923826550069,1.341939350349973026,0.8245925771096267454,-0.2939073885768411221,-0.4833896207708826553,-6.097125533050530527e-18,-1.023582541348569519,0.6223519471536113068,1.022706227261258816,-9.120201674214706955,-15,-6.97448865469538521e-16,-26.26067248919106945,15.96684194679496649,0.3185454145549889149,7,7,7,7,0.00392272,1,1
0.078171988119791605,-0.0286757999584023246,-5.982564728080663308,1.345961439348228872,0.8046287683915570588,-0.3084805692952444223,-0.5073581379796725521,-6.145900116959613717e-18,-1.127882016061079407,0.68576743007979446,1.02655817692155038,-9.120201674214706955,-15,-7.408457980940496e-16,-13.44773965116293368,8.176406512062644794,-6.680742553639668735,0,7,4.3532,2.6468,0.0038286,2,4
0.08200059156014315176,-0.03309316612465550145,-5.979878910060324237,1.349853063051190905,0.7876868973308548405,-0.320064638100265253,-0.5264104614131096538,-6.145745848542998179e-18,-1.179812787732099633,0.7173420374622812012,1.005795595334474601,-6.080134449476471303,-10,-7.328772938739594166e-16,-13.6589475835810461,8.304823774652451362,-7.569390235914904785,0,7,4.3532,2.6468,0.0038286,2,4
0.08582919500049469852,-0.03771062114151343264,-5.977071435328634053,1.353659527147789809,0.7772244030547009741,-0.3268951739854361604,-0.5376446470087243856,-7.689366550238847365e-18,-1.232338173958011041,0.7492781784887032615,0.9822950347774188629,-3.040067224738235652,-5,-7.17734659760489482e-16,-13.76514719429825284,8.369394565816719478,-8.108731993528145665,0,7,4.3532,2.6468,0.0038286,2,4
0.08965779844084624528,-0.04252975936333023427,-5.974141334496708033,1.357372936936531493,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-9.149962054999490072e-18,-1.285121429924283687,0.7813711077843100705,0.9574143950724116614,0,0,-7.01088721277903344e-16,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.09362312910218391349,-0.04784263423860670578,-5.970911035141215351,1.36114337034472066,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.024786826220579488e-17,-1.39454154349555548,0.8479000079833418635,0.9442849738862938436,-3.301801050351882291e-16,-5.503001750586470321e-16,-7.334593198107649051e-16,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.09758845976352158169,-0.05358939604519439431,-5.967416926697898027,1.364861741256514938,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.13906966547780163e-17,-1.503961657066827273,0.9144289081823735454,0.9311555527001760257,-6.603602100703764582e-16,-1.100600350117294064e-15,-7.658299183436264662e-16,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1015537904248592499,-0.05977004478309329294,-5.963659009166756952,1.368528049671914326,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.257844723271615586e-17,-1.613381770638099066,0.9809578083814052274,0.9180261315140582079,-9.90540315105564638e-16,-1.650900525175941195e-15,-7.982005168764880273e-16,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1055191210861969181,-0.06638458045230341553,-5.959637282547791237,1.372142295590918826,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.381111999602021203e-17,-1.72280188420937086,1.047486708580436909,0.9048967103279403901,-1.320720420140752916e-15,-2.201200700234588128e-15,-8.305711154093495885e-16,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1094844517475345863,-0.07343300305282474127,-5.95535174684100177,1.375704479013528436,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.508871494469018481e-17,-1.832221997780642653,1.114015608779468591,0.8917672891418225722,-1.650900525175941195e-15,-2.751500875293235062e-15,-8.629417139422111496e-16,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1134497824088722545,-0.08091531258465728405,-5.950802402046387662,1.379214599939742936,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.641123207872607573e-17,-1.941642111351914446,1.180544508978500273,0.8786378679557047544,-1.981080630211129276e-15,-3.301801050351881995e-15,-8.953123124750727107e-16,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1174151130702099227,-0.08883150904780104384,-5.945989248163948915,1.382672658369562546,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.777867139812788326e-17,-2.051062224923186239,1.247073409177531955,0.8655084467695869366,-2.311260735246317357e-15,-3.852101225410528929e-15,-9.276829110079342718e-16,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1213804437315475909,-0.09718159244225600679,-5.940912285193686415,1.386078654302987267,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.91910329028956074e-17,-2.16048233849445781,1.313602309376563637,0.8523790255834691187,-2.641440840281505438e-15,-4.402401400469176257e-15,-9.600535095407958329e-16,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1253457743928852453,-0.1059655627680221868,-5.935571513135599275,1.3894325877400171,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-2.064831659302924814e-17,-2.269902452065729381,1.380131209575595319,0.8392496043973513009,-2.97162094531669352e-15,-4.952701575527823585e-15,-9.924241080736573941e-16,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1293111050542229135,-0.1151834200250995838,-5.929966931989688383,1.392734458680652043,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-2.215052246852880548e-17,-2.379322565637000952,1.446660109774627001,0.8261201832112334831,-3.301801050351881601e-15,-5.503001750586470912e-15,-1.024794706606518955e-15,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1332764357155605817,-0.1248351642134881978,-5.924098541755952851,1.395984267124891876,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-2.369765052939427944e-17,-2.488742679208272524,1.513189009973658683,0.8129907620251156652,-3.631981155387069682e-15,-6.05330192564511824e-15,-1.057165305139380516e-15,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1372417663768982499,-0.134920795333188015,-5.917966342434392679,1.399182013072736819,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-2.528970077562567308e-17,-2.598162792779544095,1.579717910172690365,0.7998613408389978474,-3.962161260422257763e-15,-6.603602100703765568e-15,-1.089535903672242077e-15,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1412070970382359181,-0.1454403133841990492,-5.911570334025008755,1.402327696524186873,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-2.692667320722298333e-17,-2.707582906350815666,1.646246810371722047,0.7867319196528800296,-4.292341365457445844e-15,-7.153902275762412107e-15,-1.121906502205103639e-15,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1451724276995735863,-0.1563937183665213004,-5.904910516527800191,1.405421317479242038,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-2.86085678241862071e-17,-2.817003019922087237,1.712775710570753729,0.7736024984667622117,-4.622521470492633926e-15,-7.704202450821059435e-15,-1.1542771007379652e-15,-27.59419652896233188,16.77764249213678838,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1491377583609112545,-0.1677810102801547687,-5.897986889942766986,1.408462875937902314,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-3.033538462651535364e-17,-2.926423133493358808,1.779304610769785411,0.7604730772806443939,-4.952701575527822007e-15,-8.254502625879706763e-15,-1.186647699270826761e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1531030890222489227,-0.179602189125099454,-5.890799454269910029,1.411452371900167702,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-3.21071236142104137e-17,-3.035843247064630379,1.845833510968817093,0.7473436560945265761,-5.282881680563010088e-15,-8.804802800938354091e-15,-1.219018297803688322e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1570684196835865909,-0.1918572549013553286,-5.883348209509228433,1.414389805366037978,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-3.392378478727139346e-17,-3.14526336063590195,1.912362411167848775,0.7342142349084087583,-5.613061785598198169e-15,-9.355102975997001419e-15,-1.251388896336549883e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1610337503449242591,-0.2045462076089224202,-5.875633155660723084,1.417275176335513365,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-3.578536814569828673e-17,-3.254683474207173521,1.978891311366880457,0.7210848137222909404,-5.94324189063338625e-15,-9.905403151055648747e-15,-1.283759494869411444e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1649990810062619273,-0.2176690472478007288,-5.867654292724393095,1.420108484808593863,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-3.76918736894910997e-17,-3.364103587778445092,2.045420211565912361,0.7079553925361731226,-6.273421995668574332e-15,-1.045570332611429607e-14,-1.316130093402273005e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1689644116675995955,-0.2312257738179902544,-5.859411620700238466,1.422889730785279472,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-3.964330141864982619e-17,-3.473523701349716664,2.111949111764944043,0.6948259713500553048,-6.603602100703762413e-15,-1.10060035011729434e-14,-1.348500691935134566e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1729297423289372637,-0.2452163873194909971,-5.850905139588260084,1.425618914265570192,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-4.163965133317447236e-17,-3.582943814920988235,2.178478011963975725,0.6816965501639374869,-6.933782205738950494e-15,-1.155630367623159073e-14,-1.380871290467996128e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1768950729902749319,-0.259640887752302929,-5.842134849388457063,1.428296035249465801,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-4.368092343306503207e-17,-3.692363928492259806,2.245006912163007406,0.6685671289778196691,-7.263962310774139364e-15,-1.210660385129023806e-14,-1.413241889000857689e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1808604036516126001,-0.274499275116426078,-5.83310075010083029,1.430921093736966521,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-4.576711771832151146e-17,-3.801784042063531377,2.311535812362039088,0.6554377077917018513,-7.594142415809327445e-15,-1.265690402634888539e-14,-1.44561248753371925e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1848257343129502683,-0.2897915494118604718,-5.823802841725378876,1.433494089728072352,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-4.789823418894391053e-17,-3.911204155634802948,2.37806471256107077,0.6423082866055840334,-7.924322520844515526e-15,-1.320720420140753271e-14,-1.477983086066580811e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1887910649742879365,-0.3055177106386060548,-5.814241124262102822,1.436015023222783293,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-5.007427284493222313e-17,-4.020624269206074963,2.444593612760102452,0.6291788654194662156,-8.254502625879703608e-15,-1.375750437646618004e-14,-1.510353684599442372e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.1927563956356256047,-0.3216777587966628826,-5.804415597711003016,1.438483894221099346,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-5.229523368628645542e-17,-4.130044382777346534,2.511122512959134134,0.6160494442333483978,-8.584682730914891689e-15,-1.430780455152482737e-14,-1.542724283132303933e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.196721726296963273,-0.3382716938860308997,-5.79432626207207857,1.44090070272302051,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-5.456111671300660124e-17,-4.239464496348618106,2.577651413158165816,0.6029200230472305799,-8.91486283595007977e-15,-1.485810472658347312e-14,-1.575094881665165494e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2006870569583009412,-0.3552995159067101061,-5.783973117345330373,1.443265448728546563,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-5.687192192509266674e-17,-4.348884609919889677,2.644180313357197498,0.5897906018611127621,-9.245042940985267851e-15,-1.540840490164211887e-14,-1.607465480198027055e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2046523876196386094,-0.3727612248587005572,-5.773356163530757534,1.445578132237677726,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-5.922764932254465193e-17,-4.458304723491161248,2.71070921355622918,0.5766611806749949443,-9.575223046020455932e-15,-1.595870507670076462e-14,-1.639836078730888616e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2086177182809762776,-0.3906568207420021976,-5.762475400628360056,1.447838753250414001,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-6.16282989053625568e-17,-4.567724837062432819,2.777238113755260862,0.5635317594888771264,-9.905403151055644014e-15,-1.650900525175941037e-14,-1.672206677263750178e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2125830489423139458,-0.4089863035566150828,-5.751330828638138826,1.450047311766755387,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-6.407387067354636904e-17,-4.67714495063370439,2.843767013954292544,0.5504023383027593086,-1.023558325609083209e-14,-1.705930542681805612e-14,-1.704577275796611739e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.216548379603651614,-0.4277496733025391573,-5.739922447560092955,1.452203807786701883,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-6.656436462709610097e-17,-4.786565064204975961,2.910295914153324226,0.5372729171166414908,-1.056576336112602018e-14,-1.760960560187670187e-14,-1.7369478743294733e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2205137102649892822,-0.4469469299797744766,-5.728250257394223333,1.454308241310253269,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-6.909978076601175258e-17,-4.895985177776247532,2.976824814352355908,0.5241434959305236729,-1.089594346616120826e-14,-1.815990577693534762e-14,-1.769318472862334861e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2244790409263269504,-0.4665780735883209851,-5.71631425814052907,1.456360612337409766,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-7.168011909029332388e-17,-5.005405291347519103,3.04335371455138759,0.5110140747444058551,-1.122612357119639634e-14,-1.871020595199399337e-14,-1.801689071395196422e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2284443715876646186,-0.4866431041281786829,-5.704114449799010167,1.458360920868171373,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-7.430537959994081487e-17,-5.114825404918790674,3.109882614750419272,0.4978846535582880373,-1.155630367623158442e-14,-1.926050612705263912e-14,-1.834059669928057983e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2324097022490022868,-0.5071420215993476255,-5.691650832369667512,1.460309166902538092,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-7.697556229495422555e-17,-5.224245518490062246,3.176411514949450954,0.4847552323721702194,-1.18864837812667725e-14,-1.981080630211128487e-14,-1.866430268460919544e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.236375032910339955,-0.5280748260018277573,-5.678923405852500217,1.462205350440509921,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-7.969066717533355591e-17,-5.333665632061333817,3.242940415148482636,0.4716258111860524016,-1.221666388630196058e-14,-2.036110647716993062e-14,-1.898800866993781105e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2403403635716776232,-0.5494415173356190785,-5.665932170247508282,1.464049471482086862,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-8.245069424107879364e-17,-5.443085745632605388,3.309469315347514318,0.4584963899999345838,-1.254684399133714866e-14,-2.091140665222857637e-14,-1.931171465526642667e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2443056942330152914,-0.5712420956007216999,-5.652677125554692594,1.465841530027268691,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-8.525564349218995105e-17,-5.552505859203876959,3.375998215546546,0.4453669688138167659,-1.287702409637233674e-14,-2.146170682728722212e-14,-1.963542064059504228e-15,-27.59419652896233188,16.77764249213679193,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2482710248943529596,-0.5934765607971355106,-5.639158271774052267,1.467581526076055631,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-8.810551492866702815e-17,-5.66192597277514853,3.442527115745577682,0.4322375476276989481,-1.320720420140752483e-14,-2.201200700234586787e-14,-1.995912662592365789e-15,-27.59419652896233188,16.77764249213679548,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2522363555556906278,-0.6161449129248605106,-5.625375608905588187,1.469269459628447683,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-9.100030855051002494e-17,-5.771346086346420101,3.509056015944609364,0.4191081264415811303,-1.353738430644271291e-14,-2.256230717740451362e-14,-2.02828326112522735e-15,-27.59419652896233188,16.77764249213679548,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2562016862170282683,-0.6392471519838966998,-5.611329136949299468,1.470905330684444845,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-9.394002435771894141e-17,-5.880766199917691672,3.575584916143641045,0.4059787052554633124,-1.386756441147790099e-14,-2.311260735246315937e-14,-2.060653859658088911e-15,-27.59419652896233188,16.77764249213679548,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2601670168783659087,-0.6627832779742440783,-5.597018855905186108,1.472489139244047118,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-9.692466235029377758e-17,-5.990186313488963243,3.642113816342672727,0.3928492840693454946,-1.419774451651308907e-14,-2.366290752752180512e-14,-2.093024458190950472e-15,-27.59419652896232478,16.77764249213679548,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2641323475397035492,-0.6867532908959027571,-5.582444765773248996,1.474020885307254281,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-9.995422252823453343e-17,-6.099606427060234815,3.708642716541704409,0.3797198628832276768,-1.452792462154827873e-14,-2.421320770258045087e-14,-2.125395056723812033e-15,-27.59419652896232478,16.77764249213679548,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2680976782010411896,-0.7111571907488726252,-5.567606866553487244,1.475500568874066554,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.03028704891541209e-16,-6.209026540631506386,3.775171616740736091,0.3665904416971098589,-1.485810472658346681e-14,-2.476350787763909662e-14,-2.157765655256673594e-15,-27.59419652896232478,16.77764249213679548,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2720630088623788301,-0.7359949775331536825,-5.55250515824590174,1.476928189944483938,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.061481094402137919e-16,-6.318446654202777957,3.841700516939767773,0.3534610205109920411,-1.518828483161865489e-14,-2.531380805269774237e-14,-2.190136253789535156e-15,-27.59419652896232478,16.77764249213679548,-5.041629774195637737,7,7,7,7,0.00396533,3,2
0.2760283395237164705,-0.7612666512487459292,-5.537139640850491595,1.478303748518506433,0.773687994835546955,-0.3291516046129983053,-0.5413557995273277079,-1.093124361742522945e-16,-6.427866767774049528,3.908229417138799455,0.3403315993248742233,-1.551846493665384297e-14,-2.586410822775638812e-14,-2.222506852322396717e-15,-27.59419652896232478,16.77764249213679548,-5.041629774195637737,7,7,7,7,0.00396533,3,2
