t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,u_1,u_2,u_3,u_4,comm_t,comm_id,comm_type
0.268010909950102294,-0.08833204069314808116,-5.186443154193441707,1.540885724631624543,0.7828423821512200398,-0.6185846290471695985,-0.0671629068168930754,1.101823189177196227e-15,-0.774958727687366733,7.137534389336275709,0.769221579672583422,-1.42446304723151699e-14,-3.395510261374333847e-14,-1.86088230711587676e-15,-3.463960374147423416,31.90381037136851816,-4.102866780410670877,7,7,7,7,0.00397843,3,2
0.2719893355307007043,-0.09144256987670487669,-5.157794520113373693,1.543927241289910102,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689313091,1.139096153329297929e-15,-0.7887398362500539495,7.264461324636288353,0.7597835992193802124,-1.457590094841552306e-14,-3.450722007391059162e-14,-1.893359804772774237e-15,-3.463960374147427412,31.90381037136851816,-4.102866780410670877,7,7,7,7,0.00397843,3,2
0.2759677611112991147,-0.09460792617509647395,-5.128640916667040806,1.546931209645331595,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689318642,1.176953662627737343e-15,-0.802520944812741277,7.391388259936300997,0.7503456187661770027,-1.490717142451587621e-14,-3.505933753407784478e-14,-1.925837302429671713e-15,-3.463960374147432297,31.90381037136851816,-4.102866780410670877,7,7,7,7,0.00397843,3,2
0.279946186691897525,-0.09782810958832287296,-5.098982343854443045,1.549897629697888801,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689324193,1.215395717072514274e-15,-0.8163020533754286046,7.518315195236313642,0.740907638312973793,-1.523844190061622937e-14,-3.561145499424509793e-14,-1.95831480008656919e-15,-3.463960374147436294,31.90381037136851816,-4.102866780410670877,7,7,7,7,0.00397843,3,2
0.2839246122724959354,-0.1011031201163840598,-5.068818801675581298,1.55282650144758172,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689329745,1.254422316663628917e-15,-0.8300831619381159321,7.645242130536326286,0.7314696578597705834,-1.556971237671658252e-14,-3.616357245441235109e-14,-1.990792297743466666e-15,-3.463960374147441179,31.90381037136851816,-4.102866780410670877,7,7,7,7,0.00397843,3,2
0.2879030378530943457,-0.1044329577592800484,-5.038150290130454678,1.555717824894410573,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689335296,1.294033461401081077e-15,-0.8438642705008032596,7.77216906583633893,0.7220316774065673737,-1.590098285281693568e-14,-3.671568991457960424e-14,-2.023269795400364143e-15,-3.463960374147445176,31.90381037136851816,-4.10286678041067443,7,7,7,7,0.00397843,3,2
0.291881463433692756,-0.1078176225170108388,-5.006976809219064073,1.558571600038375138,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689340847,1.334229151284870752e-15,-0.8576453790634905872,7.899096001136351575,0.7125936969533641641,-1.623225332891728883e-14,-3.72678073747468574e-14,-2.055747293057261619e-15,-3.463960374147450061,31.90381037136851816,-4.10286678041067443,7,7,7,7,0.00397843,3,2
0.2958598890142911664,-0.1112571143895764308,-4.975298358941408594,1.561387826879475416,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689346398,1.37500938631499814e-15,-0.8714264876261779147,8.026022936436364219,0.7031557165001609544,-1.656352380501764199e-14,-3.781992483491411055e-14,-2.088224790714159095e-15,-3.463960374147454058,31.90381037136851816,-4.10286678041067443,7,7,7,7,0.00397843,3,2
0.2998383145948895767,-0.1147514333769768247,-4.943114939297488242,1.564166505417711628,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689351949,1.416374166491463043e-15,-0.8852075961888653532,8.152949871736376863,0.6937177360469577447,-1.689479428111799514e-14,-3.837204229508136371e-14,-2.120702288371056572e-15,-3.463960374147458943,31.90381037136851816,-4.10286678041067443,7,7,7,7,0.00397843,3,2
0.3038167401754879871,-0.1183005794792120063,-4.910426550287303904,1.566907635653083553,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689358888,1.458323491814265463e-15,-0.8989887047515527918,8.279876807036389508,0.6842797555937545351,-1.72260647572183483e-14,-3.892415975524861686e-14,-2.153179786027954048e-15,-3.463960374147464716,31.90381037136851461,-4.10286678041067443,7,7,7,7,0.00397843,3,2
0.3077951657560863974,-0.1219045526962819898,-4.877233191910854693,1.56961121758559119,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689365827,1.500857362283405595e-15,-0.9127698133142402304,8.406803742336402152,0.6748417751405513254,-1.755733523331870145e-14,-3.947627721541587002e-14,-2.185657283684851525e-15,-3.463960374147469601,31.90381037136851461,-4.10286678041067443,7,7,7,7,0.00397843,3,2
0.3117735913366848077,-0.1255633530281867749,-4.843534864168141496,1.572277251215234761,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689372766,1.543975777898883243e-15,-0.9265509218769276689,8.533730677636414796,0.6654037946873481157,-1.788860570941905461e-14,-4.002839467558312317e-14,-2.218134781341749001e-15,-3.463960374147474486,31.90381037136851461,-4.10286678041067443,7,7,7,7,0.00397843,3,2
0.3157520169172832181,-0.1292769804749263618,-4.809331567059163426,1.574905736542014045,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689379705,1.587678738660698407e-15,-0.9403320304396151075,8.660657612936427441,0.6559658142341447951,-1.821987618551940776e-14,-4.058051213575037633e-14,-2.250612278998646478e-15,-3.463960374147480259,31.90381037136851461,-4.10286678041067443,7,7,7,7,0.00397843,3,2
0.3197304424978816284,-0.1330454350365007365,-4.774623300583920482,1.577496673565929042,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689386644,1.631966244568851283e-15,-0.9541131390023026571,8.787584548236440085,0.6465278337809414744,-1.855114666161976092e-14,-4.113262959591762948e-14,-2.283089776655543954e-15,-3.463960374147485588,31.90381037136851461,-4.102866780410678871,7,7,7,7,0.00397843,3,2
0.3237088680784800387,-0.1368687167129099269,-4.739410064742413553,1.580050062286979973,0.7828423821512200398,-0.6185846290471695985,-0.06716290681689393582,1.676838295623341676e-15,-0.9678942475649902066,8.914511483536452729,0.6370898533277381537,-1.888241713772011407e-14,-4.168474705608488264e-14,-2.315567274312441431e-15,-3.463960374147490473,31.90381037136851461,-4.102866780410678871,7,7,7,7,0.00397843,3,2
